timestamp,subject,activity,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,euler_x,euler_y,euler_z,linear_x,linear_y,linear_z
40560,3,Running,Negative,-5.43,6.30,2.78,52.50,48.25,144.19,292.25,-12.75,-55.75,-4.10,-1.47,-2.61
40581,3,Running,Negative,-6.84,6.01,2.83,-0.25,48.19,182.94,288.38,-10.44,-56.44,-5.98,-2.90,-2.46
40600,3,Running,Negative,-8.15,4.55,3.00,-39.88,41.56,190.88,284.19,-7.81,-56.31,-7.02,-3.98,-2.20
40621,3,Running,Negative,-8.68,3.71,3.52,-60.38,36.50,190.44,280.06,-5.13,-55.25,-7.52,-4.34,-1.85
40640,3,Running,Negative,-8.78,3.53,3.51,-123.06,9.06,183.50,276.25,-2.38,-53.25,-8.42,-5.01,-1.93
40661,3,Running,Negative,-8.48,2.19,3.67,-135.75,-4.44,176.56,273.00,0.31,-50.56,-8.24,-6.18,-2.42
40681,3,Running,Negative,-7.96,0.44,4.12,-147.38,-27.37,154.19,270.50,2.88,-47.81,-8.23,-7.31,-2.17
40701,3,Running,Negative,-7.43,-1.25,6.35,-75.06,-48.69,68.12,269.31,4.69,-45.94,-8.42,-7.74,0.26
40721,3,Running,Negative,-7.59,0.02,8.21,-38.50,-55.31,30.75,269.56,5.69,-45.63,-9.03,-3.68,1.48
40741,3,Running,Negative,-7.74,4.43,7.80,26.31,-65.56,-32.38,270.88,5.94,-46.38,-9.00,-1.36,0.33
40761,3,Running,Negative,-7.52,5.77,6.86,29.56,-62.25,-82.19,273.25,5.31,-47.25,-6.37,-3.74,1.05
40782,3,Running,Negative,-4.32,3.46,8.55,58.31,-48.56,-146.69,276.69,3.50,-48.88,-4.49,-3.19,2.37
40801,3,Running,Negative,-4.50,6.73,9.30,110.50,-26.19,-211.69,281.19,0.44,-51.31,-4.90,0.73,2.14
40822,3,Running,Negative,-4.57,8.61,7.45,113.44,-11.94,-263.75,286.50,-3.50,-53.19,-3.98,-0.38,1.93
40841,3,Running,Negative,-4.74,4.89,7.98,100.19,-9.50,-296.56,292.25,-7.94,-54.63,-3.34,-2.91,2.26
40862,3,Running,Negative,-6.93,6.66,8.60,111.06,-9.38,-308.56,298.75,-12.75,-56.25,-5.78,0.55,2.93
40882,3,Running,Negative,-8.18,11.30,7.08,128.69,-33.31,-323.81,305.81,-17.56,-57.63,-5.07,4.94,1.13
40901,3,Running,Negative,-7.19,14.17,5.84,69.31,-52.56,-305.38,312.75,-22.19,-57.81,-1.29,5.17,2.16
40922,3,Running,Negative,-3.31,10.95,7.83,77.50,-57.25,-261.69,319.00,-26.06,-57.44,0.00,5.78,0.38
40941,3,Running,Negative,-2.54,13.02,5.50,40.38,-61.38,-195.75,324.00,-28.87,-56.63,3.76,7.33,-0.39
40962,3,Running,Negative,1.65,12.83,4.20,7.81,-49.44,-139.69,327.63,-30.69,-55.50,7.27,4.48,-0.50
40982,3,Running,Negative,1.98,11.09,4.17,-4.13,-29.50,-91.37,329.88,-32.00,-54.44,7.82,5.02,-1.86
41002,3,Running,Negative,2.84,11.67,2.72,-22.81,-19.25,-68.50,330.94,-32.75,-53.25,8.50,5.32,-2.40
41022,3,Running,Negative,4.54,11.21,2.02,-68.69,2.19,-32.00,330.75,-33.19,-51.69,9.96,4.54,-3.25
41042,3,Running,Negative,4.96,11.09,1.51,-81.50,39.56,15.19,329.75,-33.44,-50.50,10.30,5.11,-3.62
41062,3,Running,Negative,4.80,13.81,1.86,-52.31,60.19,45.81,328.13,-33.56,-50.19,10.07,9.46,-3.28
41083,3,Running,Negative,4.21,18.02,2.04,-47.50,78.25,84.19,325.75,-33.38,-50.63,7.95,14.15,-2.93
41102,3,Running,Negative,1.43,20.59,2.25,-58.94,88.75,120.94,322.50,-32.75,-51.31,5.22,13.83,-2.75
41123,3,Running,Negative,-1.46,20.00,2.57,-55.13,84.19,151.56,318.56,-31.62,-52.06,0.94,12.44,-2.39
41143,3,Running,Negative,-5.06,18.69,2.85,-43.88,70.75,170.06,314.44,-29.94,-53.00,-0.71,11.03,-2.72
41163,3,Running,Negative,-6.10,16.57,3.13,-29.69,57.13,172.06,310.31,-27.94,-53.94,-1.92,8.24,-1.57
41183,3,Running,Negative,-7.08,14.37,4.01,-10.25,44.56,168.63,306.50,-25.81,-55.00,-3.02,6.09,-0.78
41202,3,Running,Negative,-6.82,12.13,3.91,5.88,34.81,159.25,303.00,-23.62,-56.19,-2.50,4.19,-1.13
41223,3,Running,Negative,-5.77,11.02,3.73,10.94,28.94,152.25,299.81,-21.44,-57.25,-1.43,2.90,-1.44
41242,3,Running,Negative,-4.57,9.25,3.74,19.69,30.12,150.19,296.69,-19.31,-58.31,-1.99,0.50,-1.38
41263,3,Running,Negative,-6.14,7.51,3.82,22.56,30.37,147.69,293.56,-17.12,-59.38,-3.72,-1.10,-1.43
41283,3,Running,Negative,-7.01,6.60,3.23,17.44,29.50,152.63,290.25,-14.81,-60.19,-4.61,-2.13,-1.67
41303,3,Running,Negative,-6.90,5.41,2.61,-6.44,21.69,182.88,286.63,-12.06,-60.63,-4.79,-4.59,-2.24
41323,3,Running,Negative,-7.31,3.16,2.88,-12.06,23.56,206.06,282.44,-8.88,-60.81,-6.53,-5.51,-1.38
41343,3,Running,Negative,-8.69,2.89,3.60,-14.94,22.75,212.56,278.00,-5.44,-60.75,-8.16,-5.19,-0.76
41363,3,Running,Negative,-9.10,3.73,3.97,-38.00,18.25,211.94,273.75,-2.13,-60.00,-8.55,-4.23,-1.22
41384,3,Running,Negative,-8.35,4.35,4.12,-89.37,4.75,200.75,269.94,1.12,-58.00,-8.67,-3.81,-1.02
41403,3,Running,Negative,-8.75,3.85,4.56,-137.50,-13.56,183.75,266.81,4.13,-55.19,-9.74,-4.33,-0.17
41424,3,Running,Negative,-7.89,3.96,6.15,-139.56,-45.69,104.06,265.06,6.50,-52.38,-9.18,-4.33,0.45
41443,3,Running,Negative,-8.46,3.11,7.34,-98.94,-60.00,27.44,264.88,7.88,-50.25,-8.89,-3.47,1.46
41464,3,Running,Negative,-7.46,3.75,8.32,-74.62,-63.13,-1.94,265.81,8.44,-49.25,-8.86,-3.76,2.14
41483,3,Running,Negative,-7.56,4.08,7.83,-11.63,-69.25,-52.81,267.75,8.31,-49.50,-7.64,-2.96,1.33
41504,3,Running,Negative,-5.26,5.13,7.27,39.44,-66.31,-120.19,270.88,7.13,-50.81,-4.90,-1.83,0.87
41524,3,Running,Negative,-2.86,6.32,7.53,59.25,-50.38,-178.81,274.94,4.75,-52.31,-3.57,0.07,2.46
41543,3,Running,Negative,-3.30,7.84,8.64,66.37,-28.75,-220.38,279.50,1.50,-53.81,-3.45,0.21,3.39
41564,3,Running,Negative,-1.35,8.22,7.71,62.00,-21.81,-250.38,284.63,-2.25,-54.81,-2.47,1.72,2.01
41584,3,Running,Negative,-3.50,9.81,8.01,24.19,-6.81,-260.38,289.88,-6.31,-55.00,-0.99,-0.71,3.13
41604,3,Running,Negative,-3.43,7.04,6.89,33.88,-13.19,-276.31,295.50,-10.56,-55.19,-2.69,-1.02,1.95
41624,3,Running,Negative,-4.58,8.79,6.47,48.81,-22.19,-282.00,301.25,-14.75,-55.31,-0.40,0.97,1.85
41644,3,Running,Negative,-2.19,9.87,5.91,57.56,-40.19,-258.56,306.69,-18.25,-55.31,1.81,2.50,0.53
41664,3,Running,Negative,-0.71,10.26,6.93,31.25,-44.44,-217.19,311.19,-20.94,-54.88,4.32,1.51,0.03
41685,3,Running,Negative,1.17,9.23,4.32,19.81,-47.38,-145.31,314.75,-22.87,-54.44,5.53,1.66,-1.20
41704,3,Running,Negative,1.86,9.00,3.87,-3.69,-38.63,-112.12,317.50,-24.25,-53.56,6.49,1.28,-2.64
41725,3,Running,Negative,3.15,7.96,2.55,-19.12,-32.00,-96.81,319.38,-25.31,-52.50,7.75,1.22,-3.57
41745,3,Running,Negative,4.68,8.52,1.51,-21.62,-2.63,-47.38,320.38,-26.06,-51.63,9.70,2.47,-4.32
41765,3,Running,Negative,5.82,10.34,1.46,-18.25,11.38,-31.62,320.56,-26.69,-51.38,10.48,4.80,-3.33
41785,3,Running,Negative,6.29,17.30,1.35,-12.13,54.94,10.38,320.06,-27.19,-51.63,11.27,12.74,-4.26
41805,3,Running,Negative,6.44,21.12,0.15,-69.31,83.56,41.06,318.44,-27.62,-51.44,10.17,14.39,-4.79
41825,3,Running,Negative,2.56,19.50,0.80,-97.25,100.00,71.87,315.81,-27.81,-50.81,5.60,11.51,-3.39
41846,3,Running,Negative,-0.41,17.98,2.09,-70.00,98.25,98.37,312.75,-27.62,-50.75,1.34,11.74,-1.19
41865,3,Running,Negative,-4.34,19.83,4.72,-29.75,91.44,121.69,309.50,-27.06,-51.44,-1.02,13.69,-0.48
41886,3,Running,Negative,-6.32,20.58,5.34,-18.75,79.75,143.81,305.94,-25.94,-52.50,-3.17,12.85,-0.65
41905,3,Running,Negative,-7.15,18.11,5.01,-30.19,66.56,157.13,302.19,-24.37,-53.25,-3.26,8.94,-0.14
41925,3,Running,Negative,-7.45,11.64,5.16,-11.63,55.88,148.00,298.63,-22.62,-54.06,-3.61,3.33,-0.21
41946,3,Running,Negative,-6.36,9.46,4.86,13.81,47.88,137.13,295.50,-21.00,-55.19,-2.27,1.10,-0.58
41965,3,Running,Negative,-4.76,7.51,4.15,25.81,44.56,138.38,292.50,-19.31,-56.44,-1.45,-0.65,-0.88
41986,3,Running,Negative,-5.01,6.92,4.37,19.37,38.00,152.94,289.31,-17.31,-57.63,-2.99,-0.94,-0.48
42005,3,Running,Negative,-7.27,6.69,4.11,-3.00,21.31,171.50,285.81,-14.81,-58.31,-4.98,-1.86,-1.37
42026,3,Running,Negative,-7.60,5.51,3.24,-22.19,13.69,178.63,282.13,-11.94,-58.19,-5.32,-4.14,-2.53
42046,3,Running,Negative,-6.89,3.00,2.41,-62.13,-8.63,198.50,278.25,-8.69,-57.44,-5.04,-5.89,-2.76
42066,3,Running,Negative,-6.23,1.75,2.54,-63.50,-14.06,204.00,274.31,-5.19,-56.44,-5.40,-6.40,-2.08
42086,3,Running,Negative,-6.66,2.40,3.41,-57.69,-22.06,209.75,270.50,-1.56,-55.44,-6.42,-5.13,-2.11
42106,3,Running,Negative,-6.26,3.61,3.33,-64.00,-30.56,198.81,267.13,1.75,-54.06,-6.52,-3.96,-2.17
42126,3,Running,Negative,-6.51,4.34,4.08,-103.44,-34.56,146.94,264.44,4.63,-52.06,-7.85,-2.87,-1.56
42146,3,Running,Negative,-8.21,4.96,5.16,-112.75,-38.31,76.75,263.06,6.50,-49.88,-9.82,-2.76,-0.47
42166,3,Running,Negative,-9.12,4.66,5.94,-108.31,-40.81,38.75,263.13,7.38,-47.88,-11.27,-2.27,-0.39
42187,3,Running,Negative,-11.34,3.52,6.99,-64.12,-47.31,-50.44,264.38,7.50,-46.56,-12.42,-4.72,0.53
42206,3,Running,Negative,-10.45,1.31,7.44,-6.38,-37.00,-111.69,266.56,6.69,-46.38,-9.11,-4.91,1.29
42226,3,Running,Negative,-6.62,3.93,8.12,31.06,-25.87,-146.81,269.88,4.56,-47.38,-8.09,-2.12,1.02
42246,3,Running,Negative,-6.12,4.90,7.25,50.06,0.81,-198.81,273.69,1.50,-48.56,-5.34,-5.12,1.34
42266,3,Running,Negative,-5.17,1.82,7.81,70.31,26.56,-238.00,278.31,-2.44,-50.13,-4.91,-4.98,1.05
42287,3,Running,Negative,-5.43,3.20,8.29,102.25,29.25,-286.94,284.00,-7.25,-51.94,-3.63,-3.67,2.37
42306,3,Running,Negative,-8.17,8.42,7.70,133.00,22.06,-324.69,290.44,-12.50,-53.75,-7.27,2.04,3.40
42327,3,Running,Negative,-9.37,13.58,6.37,79.44,-13.13,-331.19,297.25,-17.69,-54.56,-4.87,3.26,3.13
42347,3,Running,Negative,-8.40,13.48,8.13,60.31,-31.75,-300.31,303.81,-22.31,-54.50,-3.85,8.79,-0.33
42367,3,Running,Negative,-2.80,8.60,9.09,81.44,-41.56,-247.81,309.56,-25.94,-54.06,0.06,5.72,-0.48
42387,3,Running,Negative,-1.85,11.25,5.11,63.13,-42.81,-190.38,314.25,-28.62,-53.69,5.12,3.64,-1.75
42407,3,Running,Negative,1.71,9.06,3.53,51.94,-31.87,-155.13,318.13,-30.69,-53.38,6.79,0.65,-0.19
42427,3,Running,Negative,1.78,7.89,3.77,48.88,-19.87,-120.31,321.19,-32.44,-53.31,7.01,2.65,-2.18
42448,3,Running,Negative,1.79,10.06,2.11,9.50,-4.94,-89.87,323.31,-33.88,-52.88,7.29,5.29,-3.34
42467,3,Running,Negative,2.06,13.40,1.48,-27.81,4.06,-75.12,324.25,-35.00,-51.63,8.42,7.42,-2.94
42488,3,Running,Negative,3.27,13.48,1.52,-64.94,25.87,-47.31,324.31,-36.06,-50.25,8.99,7.12,-2.95
42507,3,Running,Negative,3.47,13.80,2.64,-50.25,51.44,-45.63,324.38,-37.38,-49.19,9.27,8.91,-1.99
42528,3,Running,Negative,2.57,16.33,3.52,-16.37,54.31,-32.06,324.50,-38.63,-49.00,7.41,12.36,-1.36
42548,3,Running,Negative,-1.74,21.11,3.88,-10.50,45.44,5.56,324.13,-39.25,-49.31,3.38,16.03,-0.15
42567,3,Running,Negative,-4.14,22.04,5.82,-13.00,42.06,27.06,323.00,-39.19,-49.94,0.22,18.08,1.99
42588,3,Running,Negative,-6.49,24.76,6.58,-26.56,18.19,93.94,321.06,-38.19,-50.69,-0.93,18.54,1.69
42607,3,Running,Negative,-7.30,23.71,6.25,-57.56,7.50,128.31,318.25,-36.50,-50.88,-2.23,12.37,1.55
42628,3,Running,Negative,-7.77,15.60,6.23,-33.44,-2.50,152.00,315.13,-34.31,-51.31,-2.87,6.62,1.28
42648,3,Running,Negative,-7.88,11.16,6.65,32.63,-11.00,166.38,312.19,-31.69,-52.75,-0.99,3.55,0.27
42668,3,Running,Negative,-5.88,9.52,5.29,72.81,-2.69,181.25,309.19,-28.87,-55.13,-0.89,2.34,-0.01
42688,3,Running,Negative,-5.52,9.27,4.44,78.87,3.50,188.31,305.88,-25.81,-57.75,-1.20,1.70,-0.44
42708,3,Running,Negative,-5.53,9.07,3.99,62.06,15.88,204.81,301.88,-22.56,-59.81,-1.69,0.85,-0.60
42728,3,Running,Negative,-6.59,8.13,3.76,15.50,28.12,229.13,296.94,-18.81,-60.88,-4.42,-0.56,-0.76
42749,3,Running,Negative,-8.73,6.84,3.24,-39.25,32.50,260.94,291.25,-14.63,-60.81,-7.86,-3.56,-1.94
42768,3,Running,Negative,-11.00,3.65,2.42,-103.94,17.62,290.81,285.19,-9.94,-59.63,-9.72,-5.59,-2.65
42789,3,Running,Negative,-11.60,2.12,2.34,-115.00,-2.81,292.31,279.31,-5.13,-57.81,-10.61,-6.89,-2.02
42808,3,Running,Negative,-11.68,1.99,3.53,-115.25,-25.31,279.88,273.94,-0.31,-55.69,-11.80,-5.53,-2.04
42829,3,Running,Negative,-11.61,2.35,3.55,-126.50,-41.44,240.00,269.50,4.00,-53.25,-12.46,-5.27,-1.39
42849,3,Running,Negative,-10.71,3.60,3.73,-142.81,-60.75,175.13,266.50,7.63,-50.44,-11.55,-3.62,-2.38
42869,3,Running,Negative,-8.60,2.85,5.26,-142.63,-76.62,92.31,265.19,10.19,-47.56,-10.12,-4.47,-0.42
42889,3,Running,Negative,-9.21,2.28,7.42,-98.06,-90.00,6.50,265.63,11.75,-45.56,-11.47,-5.22,0.99
42908,3,Running,Negative,-8.98,2.24,5.61,-57.56,-99.75,-77.87,267.63,12.31,-44.75,-9.83,-5.57,-1.06
42929,3,Running,Negative,-5.93,0.50,5.64,-28.37,-96.50,-121.81,271.19,11.63,-45.25,-4.66,-5.90,-1.47
42949,3,Running,Negative,-1.90,1.60,5.50,75.62,-57.75,-236.81,275.88,9.44,-47.13,-2.67,-4.85,-0.92
42969,3,Running,Negative,-0.49,2.72,5.72,98.75,-42.88,-258.88,281.19,6.00,-49.75,-1.75,-3.33,-0.04
42989,3,Running,Negative,-1.50,5.29,6.59,127.06,-14.06,-286.31,286.81,1.69,-52.50,-2.15,-0.80,0.34
43009,3,Running,Negative,-1.94,8.87,5.80,108.81,1.44,-313.00,292.94,-3.19,-54.19,0.84,1.54,0.54
43029,3,Running,Negative,-1.49,12.13,4.75,53.56,14.88,-318.69,299.00,-8.44,-54.44,0.99,2.86,0.05
43050,3,Running,Negative,-0.57,9.24,6.54,-9.31,30.06,-312.75,304.56,-13.56,-53.63,2.04,0.60,1.72
43069,3,Running,Negative,-0.10,7.57,8.25,-16.56,34.25,-278.88,309.31,-18.06,-52.69,3.09,0.74,2.82
43090,3,Running,Negative,0.33,9.85,8.28,1.88,26.75,-190.69,313.06,-21.56,-52.00,4.19,3.30,2.55
43109,3,Running,Negative,1.42,11.05,7.01,3.06,22.56,-163.25,315.75,-24.12,-51.25,6.67,4.85,0.04
43130,3,Running,Negative,2.13,11.44,4.93,-36.81,24.44,-115.69,317.38,-26.00,-49.94,6.77,2.92,-1.63
43150,3,Running,Negative,2.56,7.54,3.91,-39.00,32.50,-57.25,318.13,-27.37,-48.88,7.06,-0.33,-2.37
43170,3,Running,Negative,3.18,6.14,3.86,-18.75,33.56,-38.19,318.38,-28.25,-48.88,8.23,1.28,-2.19
43190,3,Running,Negative,3.81,10.04,3.35,42.19,48.81,12.38,318.19,-28.75,-50.00,8.79,9.14,-1.96
43210,3,Running,Negative,3.81,18.53,2.98,-2.69,63.50,42.25,317.06,-28.94,-51.06,8.60,12.86,-2.42
43230,3,Running,Negative,2.68,20.92,2.43,-38.88,71.44,50.88,315.06,-29.00,-51.00,6.64,13.44,-2.44
43250,3,Running,Negative,0.82,19.26,3.58,-81.19,74.44,71.62,312.50,-28.75,-50.56,4.43,12.21,-1.47
43270,3,Running,Negative,-2.24,19.01,5.26,-48.06,57.19,95.00,309.88,-28.12,-50.56,1.45,12.57,0.74
43290,3,Running,Negative,-4.15,19.93,6.78,-13.63,39.38,114.62,307.25,-27.06,-51.19,-1.83,15.52,2.66
43310,3,Running,Negative,-7.50,23.32,7.87,-8.94,17.50,144.88,304.38,-25.25,-52.06,-3.49,16.06,2.18
43330,3,Running,Negative,-8.68,21.02,6.65,-28.87,5.94,162.06,301.06,-22.87,-52.56,-5.35,8.45,1.14
43351,3,Running,Negative,-8.21,13.29,6.28,-6.44,-7.56,161.31,297.94,-20.37,-53.00,-4.05,3.84,0.95
43370,3,Running,Negative,-6.91,9.56,6.50,32.50,-11.31,162.25,295.00,-17.69,-54.06,-3.33,0.59,0.49
43391,3,Running,Negative,-6.55,7.79,5.82,45.94,-10.69,165.00,292.06,-15.00,-55.50,-4.30,-0.43,0.27
43410,3,Running,Negative,-7.31,6.38,5.09,49.75,-10.06,168.63,289.00,-12.13,-56.75,-5.65,-2.22,-0.45
43431,3,Running,Negative,-8.15,5.18,4.34,8.25,-12.38,179.50,285.75,-9.13,-57.44,-6.98,-3.57,-1.42
43450,3,Running,Negative,-8.71,3.02,3.28,-12.25,-14.69,186.69,282.13,-5.81,-57.25,-8.53,-5.62,-2.05
43471,3,Running,Negative,-10.13,1.98,3.27,-49.69,-17.19,209.31,278.19,-2.13,-56.31,-10.21,-6.79,-2.29
43491,3,Running,Negative,-10.83,0.61,2.60,-91.44,-33.44,214.56,274.25,1.63,-54.69,-11.22,-8.08,-3.67
43511,3,Running,Negative,-10.78,-0.50,2.60,-116.12,-48.63,184.50,271.06,5.13,-52.44,-10.62,-7.52,-4.01
43531,3,Running,Negative,-8.78,-0.36,2.22,-132.63,-60.63,148.69,268.69,8.19,-49.75,-10.07,-6.73,-3.84
43552,3,Running,Negative,-7.00,0.25,1.94,-128.94,-60.38,95.06,267.38,10.63,-47.13,-8.27,-8.14,-2.69
43571,3,Running,Negative,-5.75,-1.08,4.51,-78.87,-62.19,20.37,267.38,12.00,-45.38,-7.54,-8.08,-0.75
43591,3,Running,Negative,-6.34,-0.30,8.07,-27.87,-61.81,-12.25,268.44,12.50,-45.56,-8.49,-4.75,-0.09
43611,3,Running,Negative,-5.88,4.08,5.48,33.06,-68.50,-111.81,270.75,12.06,-46.81,-6.78,-1.98,-1.47
43631,3,Running,Negative,-1.18,4.86,3.85,32.69,-60.63,-150.69,274.44,10.31,-48.00,-1.39,-2.94,-1.83
43652,3,Running,Negative,0.88,4.33,5.57,45.50,-9.81,-276.44,279.56,6.81,-49.25,-0.45,-2.05,0.66
43671,3,Running,Negative,-0.65,7.47,7.79,75.25,0.50,-301.75,285.38,2.19,-51.25,-1.17,0.03,1.80
43692,3,Running,Negative,-1.55,8.39,9.02,99.12,13.06,-324.19,291.63,-2.94,-53.13,-1.77,3.29,1.59
43711,3,Running,Negative,-0.87,11.58,8.02,80.06,13.75,-332.69,297.81,-8.19,-54.31,-0.12,4.99,1.70
43732,3,Running,Negative,-1.82,13.38,7.00,63.13,20.06,-304.75,303.56,-13.19,-54.88,0.54,6.47,2.57
43751,3,Running,Negative,-1.03,14.32,8.75,44.44,23.00,-279.00,308.69,-17.69,-54.94,2.63,5.90,4.64
43772,3,Running,Negative,1.01,14.82,9.23,41.50,15.75,-201.56,312.88,-21.31,-55.06,5.43,7.47,3.82
43792,3,Running,Negative,2.17,15.25,8.66,14.56,11.19,-128.63,315.69,-23.75,-54.94,7.21,7.92,2.56
43812,3,Running,Negative,4.20,14.39,6.57,-32.00,9.31,-54.44,316.94,-25.06,-54.25,8.72,5.56,0.72
43832,3,Running,Negative,4.57,11.19,5.12,-46.75,11.31,-20.00,316.69,-25.31,-53.25,8.81,2.61,-0.47
43853,3,Running,Negative,4.30,8.31,3.73,-54.19,18.00,51.69,315.44,-24.87,-52.56,8.36,0.91,-1.67
43872,3,Running,Negative,3.91,8.29,3.78,-43.44,20.37,72.75,313.44,-23.87,-52.44,7.16,4.03,-1.71
43893,3,Running,Negative,3.07,12.67,3.48,-21.50,26.31,112.69,310.69,-22.31,-52.81,6.73,6.34,-2.33
43912,3,Running,Negative,3.13,14.30,3.04,-45.38,46.88,151.88,307.25,-20.50,-53.06,5.91,8.36,-2.50
43932,3,Running,Negative,1.81,16.17,3.12,-63.19,51.63,162.19,303.44,-18.62,-52.81,4.46,8.29,-2.91
43953,3,Running,Negative,0.26,15.69,3.46,-69.25,48.56,161.50,299.56,-16.75,-52.31,1.76,8.37,-1.78
43972,3,Running,Negative,-1.57,15.74,4.46,-53.06,37.06,154.81,295.94,-14.81,-51.94,0.24,8.56,-1.43
43993,3,Running,Negative,-2.87,16.44,4.63,-32.94,26.62,139.75,292.81,-13.00,-51.69,-1.00,8.11,-1.38
44012,3,Running,Negative,-3.71,14.59,5.15,-11.50,20.31,122.87,290.06,-11.31,-51.75,-2.27,6.63,-0.55
44033,3,Running,Negative,-4.73,13.66,5.36,16.12,10.00,116.31,287.75,-9.69,-52.25,-3.06,4.94,-0.21
44053,3,Running,Negative,-5.56,11.79,5.02,42.25,6.81,103.25,285.63,-8.13,-53.19,-4.26,3.16,-0.39
44073,3,Running,Negative,-5.12,10.62,4.76,56.44,3.50,95.62,283.88,-6.69,-54.50,-3.78,1.72,-0.77
44093,3,Running,Negative,-5.01,8.63,4.85,61.06,5.06,88.87,282.19,-5.38,-55.81,-4.21,-0.66,-1.14
44113,3,Running,Negative,-5.38,6.72,4.28,56.44,9.56,83.06,280.56,-4.13,-56.88,-4.95,-2.07,-1.24
44133,3,Running,Negative,-5.92,5.44,3.94,36.75,15.75,81.12,278.81,-3.00,-57.56,-6.21,-3.88,-1.59
44153,3,Running,Negative,-7.44,3.85,3.45,5.88,22.00,86.31,276.81,-1.75,-57.56,-7.23,-5.07,-1.64
44173,3,Running,Negative,-9.02,2.34,3.30,-27.06,22.37,102.75,274.56,-0.25,-56.88,-8.85,-7.08,-1.90
44194,3,Running,Negative,-9.46,0.65,3.70,-62.44,9.06,115.62,272.31,1.50,-55.56,-10.09,-8.46,-2.56
44213,3,Running,Negative,-9.74,-0.71,3.25,-76.62,-14.81,105.81,270.63,3.38,-54.06,-9.38,-8.86,-2.82
44234,3,Running,Negative,-9.62,0.30,3.86,-70.69,-41.13,80.37,269.88,5.00,-52.63,-8.49,-7.08,-2.32
44253,3,Running,Negative,-6.81,0.75,4.45,-90.81,-71.31,33.69,270.25,6.25,-51.00,-7.45,-6.51,-1.12
44273,3,Running,Negative,-5.61,0.96,5.12,-70.44,-90.12,-19.31,271.81,6.88,-50.06,-6.15,-5.78,0.94
44294,3,Running,Negative,-4.55,3.26,6.90,-14.00,-99.50,-79.56,274.50,6.81,-50.31,-4.92,-2.75,0.69
44313,3,Running,Negative,-3.49,5.87,6.96,18.31,-103.62,-115.87,277.81,6.19,-51.13,-2.31,-1.15,-0.25
44334,3,Running,Negative,-0.49,6.64,6.51,33.25,-91.94,-169.31,282.25,4.38,-52.19,-0.67,-0.32,1.09
44353,3,Running,Negative,-0.64,10.45,9.09,55.38,-70.12,-237.38,287.63,1.31,-53.75,-1.40,4.36,2.29
44374,3,Running,Negative,-0.70,13.74,7.64,89.00,-57.31,-273.56,293.56,-2.44,-55.13,0.72,5.98,0.86
44394,3,Running,Negative,0.22,12.52,7.68,23.56,-29.81,-263.38,299.13,-6.31,-55.31,0.51,4.22,1.40
44414,3,Running,Negative,-0.63,11.17,6.95,18.44,-26.87,-255.63,304.31,-10.06,-55.19,1.22,2.73,2.24
44434,3,Running,Negative,-0.71,11.81,7.70,42.31,-22.37,-237.88,309.31,-13.69,-55.19,1.56,4.93,0.98
44455,3,Running,Negative,0.39,12.76,6.38,20.12,-15.88,-218.69,313.94,-17.00,-54.94,3.88,3.52,1.13
44474,3,Running,Negative,0.99,10.63,6.64,16.50,-8.75,-187.19,317.88,-20.00,-54.44,4.49,3.42,0.30
44495,3,Running,Negative,1.35,10.89,5.48,5.06,-4.81,-142.38,321.00,-22.37,-53.88,6.49,3.81,-0.24
44514,3,Running,Negative,3.25,11.69,4.53,4.31,-2.13,-112.37,322.88,-23.87,-53.31,7.63,5.25,-0.71
44535,3,Running,Negative,4.34,12.06,3.51,-15.25,4.13,-46.50,323.25,-24.44,-52.81,8.61,4.19,-2.28
44554,3,Running,Negative,4.73,10.57,2.56,-40.88,16.37,12.44,322.38,-24.31,-52.19,8.80,2.85,-3.09
44575,3,Running,Negative,4.54,9.10,2.19,-60.13,32.63,60.50,320.38,-23.62,-51.63,8.37,2.02,-3.56
44595,3,Running,Negative,4.16,9.20,2.10,-57.75,51.56,124.19,317.44,-22.50,-51.38,6.91,3.75,-3.21
44614,3,Running,Negative,2.88,12.58,2.44,-42.56,59.19,163.81,313.75,-20.87,-51.56,6.21,6.79,-3.60
44635,3,Running,Negative,3.02,14.97,2.25,-46.13,67.75,184.19,309.44,-18.87,-51.81,6.11,9.10,-3.37
44655,3,Running,Negative,2.04,16.57,2.89,-45.19,70.25,190.75,304.94,-16.81,-52.00,3.84,9.26,-2.56
44675,3,Running,Negative,0.28,16.53,3.61,-21.94,62.69,191.31,300.56,-14.69,-52.38,0.75,9.92,-1.05
44695,3,Running,Negative,-2.38,18.40,5.07,2.06,51.50,182.13,296.44,-12.44,-53.06,-0.50,11.08,-0.70
44715,3,Running,Negative,-3.50,18.67,5.92,2.00,45.81,164.63,292.75,-10.38,-53.63,-2.25,11.06,0.36
44735,3,Running,Negative,-4.67,18.28,6.44,-5.44,38.75,154.75,289.25,-8.38,-54.00,-4.65,9.84,1.57
44755,3,Running,Negative,-7.22,15.29,6.70,-5.25,31.06,148.56,286.19,-6.44,-54.13,-6.11,5.52,1.22
44775,3,Running,Negative,-7.14,12.15,6.99,6.31,10.75,120.31,283.63,-4.63,-54.38,-5.56,3.02,0.62
44796,3,Running,Negative,-5.04,8.28,6.50,14.19,5.69,114.00,281.44,-2.94,-54.81,-3.89,-0.33,0.47
