timestamp,subject,activity,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,euler_x,euler_y,euler_z,linear_x,linear_y,linear_z
118416,4,Running,Negative,1.13,8.53,8.87,96.56,118.00,18.69,301.81,12.31,-33.25,-1.20,2.10,0.13
118437,4,Running,Negative,0.62,6.62,7.41,105.62,118.00,9.63,300.69,10.56,-35.00,-1.42,0.65,-2.50
118456,4,Running,Negative,0.23,6.18,4.61,98.06,119.19,6.88,299.63,8.81,-36.69,-1.56,-0.06,-3.78
118477,4,Running,Negative,-0.51,5.32,3.15,87.87,121.25,11.13,298.44,7.13,-38.06,-2.52,-2.37,-5.80
118496,4,Running,Negative,-2.53,3.45,0.43,31.69,123.12,36.75,296.94,5.63,-38.69,-4.22,-4.14,-6.71
118516,4,Running,Negative,-4.62,0.52,-0.21,23.37,119.75,45.19,295.19,4.44,-38.81,-5.59,-7.49,-6.92
118537,4,Running,Negative,-4.94,-3.17,1.60,12.44,78.31,42.75,293.69,3.69,-38.81,-5.07,-10.14,-6.11
118556,4,Running,Negative,-4.77,-3.49,1.03,10.38,62.06,24.50,293.13,3.00,-38.81,-5.59,-10.63,-3.80
118577,4,Running,Negative,-6.26,-3.13,4.82,9.00,22.56,-34.31,294.00,2.31,-39.00,-8.43,-4.82,-0.52
118596,4,Running,Negative,-8.95,4.21,8.86,-3.19,-38.63,-91.75,296.38,1.88,-38.88,-9.76,-0.97,1.96
118617,4,Running,Negative,-9.30,8.01,10.80,-31.94,-91.44,-122.81,299.56,1.81,-38.19,-7.08,4.29,5.13
118636,4,Running,Negative,-5.43,10.95,14.58,-51.44,-121.31,-145.81,303.38,1.94,-37.50,-4.81,6.44,8.10
118657,4,Running,Negative,-3.99,14.91,16.16,-5.38,-137.13,-184.50,307.75,1.94,-37.44,-2.81,12.54,9.06
118677,4,Running,Negative,-3.36,18.86,20.10,8.56,-107.75,-150.38,311.69,1.75,-37.63,-4.96,14.02,13.49
118698,4,Running,Negative,-5.32,19.42,17.31,-30.44,-92.69,-89.12,314.31,2.00,-37.38,-5.25,9.06,9.66
118717,4,Running,Negative,-4.43,10.55,15.87,29.56,-82.75,-50.88,316.00,2.63,-37.69,-4.24,2.14,5.31
118738,4,Running,Negative,-1.96,3.54,10.12,68.25,-91.81,-52.50,317.50,3.38,-38.88,-1.63,-3.57,1.89
118757,4,Running,Negative,0.26,2.96,8.08,98.37,-109.12,-70.06,319.50,4.13,-40.88,2.79,-3.81,-3.27
118778,4,Running,Negative,3.02,4.21,3.53,97.00,-95.69,-88.56,321.75,4.44,-43.00,3.30,-3.02,-3.97
118797,4,Running,Negative,5.40,4.30,1.56,95.62,-96.06,-90.50,324.06,4.50,-44.88,6.34,-2.64,-7.81
118818,4,Running,Negative,7.46,3.52,-0.60,22.12,-53.25,-68.19,325.94,4.38,-45.63,6.85,-4.80,-7.78
118837,4,Running,Negative,7.72,1.13,-0.98,13.44,-41.63,-56.75,327.19,4.19,-45.94,7.24,-7.81,-7.37
118857,4,Running,Negative,8.93,-2.73,-1.03,7.06,-28.56,-26.69,327.75,4.25,-46.25,8.08,-10.66,-8.41
118878,4,Running,Negative,8.03,-3.76,-1.35,31.62,-8.13,-2.56,327.75,4.25,-47.00,6.96,-10.23,-7.81
118897,4,Running,Negative,7.40,-2.11,-1.65,69.06,5.06,4.31,327.50,4.25,-48.44,6.08,-8.13,-8.43
118918,4,Running,Negative,6.04,1.37,-0.97,82.00,21.81,19.19,326.69,4.25,-50.00,5.11,-4.67,-7.02
118937,4,Running,Negative,5.59,4.15,0.26,69.06,61.69,60.31,325.13,4.38,-51.38,4.12,-0.83,-2.72
118958,4,Running,Negative,4.67,8.91,5.10,65.87,70.87,75.62,322.75,4.75,-52.44,4.11,2.99,0.90
118978,4,Running,Negative,5.81,13.19,9.09,70.00,81.25,90.56,320.19,5.13,-53.75,4.13,13.61,8.70
118998,4,Running,Negative,5.28,25.83,14.46,114.12,77.81,74.31,317.94,5.44,-56.00,4.45,23.67,7.05
119018,4,Running,Negative,2.88,35.59,12.53,83.56,60.31,95.25,315.50,6.19,-57.69,-3.12,30.59,6.05
119039,4,Running,Negative,-3.85,36.98,11.35,-19.50,52.00,134.75,312.50,7.69,-57.56,-5.62,24.91,5.62
119058,4,Running,Negative,-5.83,22.48,9.85,-93.19,58.88,144.94,309.25,9.44,-55.63,-6.40,7.87,3.57
119079,4,Running,Negative,-5.02,11.84,6.65,-52.13,63.06,138.63,306.06,10.94,-54.00,-7.28,0.11,1.09
119098,4,Running,Negative,-4.49,2.33,5.80,5.69,39.81,112.06,303.25,12.31,-53.38,-5.53,-5.92,-1.36
119119,4,Running,Negative,-2.58,0.90,4.06,45.31,23.87,63.13,301.44,13.19,-53.75,-4.13,-6.66,-2.70
119138,4,Running,Negative,-1.01,2.20,0.43,37.81,24.75,19.00,300.56,13.38,-54.44,-3.41,-5.09,-5.53
119159,4,Running,Negative,-1.89,3.37,-0.43,24.37,33.56,9.25,300.00,13.06,-54.50,-5.49,-4.61,-7.07
119179,4,Running,Negative,-4.18,2.79,-2.00,-18.56,48.25,15.00,299.19,12.81,-53.63,-7.06,-6.03,-7.65
119198,4,Running,Negative,-5.66,0.38,-2.34,-91.25,67.75,40.75,298.06,12.63,-51.75,-8.79,-10.23,-8.10
119219,4,Running,Negative,-6.86,-4.27,-2.04,-99.56,56.50,29.00,297.06,12.38,-49.50,-8.94,-13.03,-7.87
119238,4,Running,Negative,-6.89,-7.82,-0.94,-54.56,26.81,-12.00,296.94,11.94,-48.06,-9.12,-15.09,-6.87
119259,4,Running,Negative,-7.35,-7.62,-0.02,15.81,-8.44,-73.00,298.06,11.13,-48.19,-9.63,-13.73,-5.74
119279,4,Running,Negative,-9.28,-2.29,4.16,68.25,-43.19,-125.94,300.44,9.88,-49.63,-11.51,-6.95,0.45
119299,4,Running,Negative,-10.04,3.66,8.41,89.06,-111.37,-174.56,304.25,8.56,-51.81,-11.44,-0.04,3.26
119319,4,Running,Negative,-8.66,17.81,12.32,110.75,-163.50,-250.25,310.06,6.81,-54.50,-9.62,16.00,8.64
119340,4,Running,Negative,-8.34,31.29,13.84,139.00,-187.63,-254.00,316.81,4.50,-57.88,-6.29,31.05,8.18
119359,4,Running,Negative,-3.43,39.32,14.07,86.81,-159.75,-132.75,321.81,3.44,-60.06,-2.54,30.78,6.96
119380,4,Running,Negative,-1.10,35.30,10.59,-0.19,-113.75,-11.44,323.94,4.00,-60.63,-0.05,15.69,3.14
119399,4,Running,Negative,0.59,18.60,6.69,-55.38,-73.19,25.81,324.50,5.13,-59.81,-0.38,3.24,3.31
119420,4,Running,Negative,-0.16,5.63,6.33,10.19,-71.69,17.69,324.88,6.19,-59.88,-0.84,-4.56,0.55
119439,4,Running,Negative,1.49,2.13,5.47,18.12,-90.06,-13.13,325.94,6.94,-60.31,1.81,-6.76,-0.68
119460,4,Running,Negative,6.42,0.40,1.86,15.19,-86.81,-37.88,327.50,7.25,-60.81,5.76,-8.34,-3.00
119479,4,Running,Negative,7.71,0.65,0.18,16.56,-78.25,-46.88,329.38,7.00,-61.13,6.19,-7.90,-5.45
119500,4,Running,Negative,9.64,0.26,-0.74,-20.00,-66.12,-58.75,331.06,6.69,-60.94,8.46,-8.17,-7.14
119520,4,Running,Negative,9.52,-0.25,-2.05,-39.38,-32.00,-36.38,332.00,6.38,-60.13,8.15,-10.19,-7.19
119539,4,Running,Negative,8.80,-2.86,-2.90,-56.19,-1.75,-12.75,332.19,6.19,-59.00,6.83,-11.40,-7.49
119560,4,Running,Negative,7.40,-3.59,-2.17,-63.69,24.75,-0.12,331.88,5.94,-57.81,5.04,-11.64,-6.14
119579,4,Running,Negative,5.47,-2.53,-0.23,-31.00,41.81,9.56,331.25,5.63,-57.38,4.43,-10.25,-4.95
119600,4,Running,Negative,5.39,-1.12,1.15,19.94,51.19,21.62,330.13,5.50,-57.94,4.06,-6.43,-2.35
119620,4,Running,Negative,4.97,3.84,3.60,67.56,56.38,33.94,328.75,5.50,-59.31,4.04,-1.74,-0.78
119640,4,Running,Negative,6.30,14.57,5.24,102.69,57.56,38.63,327.19,5.63,-61.25,6.60,10.87,1.81
119660,4,Running,Negative,8.43,24.67,8.57,133.81,69.00,48.25,325.31,5.81,-63.56,6.98,21.96,4.00
119681,4,Running,Negative,6.07,39.33,5.33,58.25,88.37,78.50,322.88,6.31,-65.00,1.31,30.49,3.93
119700,4,Running,Negative,-0.46,39.33,6.55,-25.50,83.56,140.00,319.38,7.81,-64.69,-5.11,25.43,1.93
119721,4,Running,Negative,-3.55,28.32,5.89,-89.19,93.62,145.56,315.63,9.63,-62.63,-5.42,14.75,-0.43
119740,4,Running,Negative,-3.29,17.55,4.39,-68.50,102.37,125.75,312.19,10.88,-60.50,-4.59,0.52,-1.65
119761,4,Running,Negative,-3.71,7.40,2.58,27.62,114.37,121.56,308.56,11.88,-60.06,-6.10,-3.00,-0.85
119781,4,Running,Negative,-3.59,4.22,3.89,71.25,88.56,106.00,305.13,12.81,-60.75,-4.02,-5.38,-2.67
119801,4,Running,Negative,-0.97,2.42,1.33,78.19,82.75,71.12,302.44,13.44,-61.69,-3.11,-5.95,-4.23
119821,4,Running,Negative,-1.58,1.84,-0.78,51.31,89.81,37.44,300.38,13.44,-62.38,-4.62,-6.58,-5.83
119841,4,Running,Negative,-3.36,1.69,-1.91,5.44,99.44,20.12,298.75,12.94,-62.31,-6.63,-7.61,-6.49
119861,4,Running,Negative,-6.75,-0.33,-2.00,-16.00,102.69,18.62,297.31,12.31,-61.25,-9.52,-9.74,-6.26
119881,4,Running,Negative,-7.97,-2.56,-1.76,-99.44,82.62,18.87,296.19,11.81,-59.19,-9.79,-12.95,-5.77
119901,4,Running,Negative,-7.28,-5.62,-0.21,-99.06,42.50,-3.63,295.81,11.31,-57.00,-9.02,-14.05,-5.79
119921,4,Running,Negative,-6.95,-6.67,-0.49,-56.75,1.94,-60.50,296.69,10.50,-55.69,-9.83,-12.99,-3.66
119941,4,Running,Negative,-10.02,-3.01,3.87,-10.69,-37.69,-130.94,299.25,8.94,-55.56,-13.25,-9.12,1.52
119961,4,Running,Negative,-12.67,2.02,8.35,53.25,-115.25,-178.00,303.38,7.31,-56.88,-13.89,2.12,3.62
119982,4,Running,Negative,-12.62,13.86,11.86,90.75,-175.94,-215.06,309.00,5.56,-58.75,-12.68,9.25,8.77
120001,4,Running,Negative,-5.86,28.96,8.08,188.25,-228.13,-201.56,315.31,4.13,-62.69,-3.00,23.08,1.53
120022,4,Running,Negative,-0.62,34.68,7.66,161.25,-176.25,-142.56,320.63,2.94,-66.19,-1.76,28.63,5.04
120042,4,Running,Negative,-1.06,36.30,8.39,58.44,-147.31,-29.37,323.69,3.00,-68.12,-0.97,23.58,6.49
120062,4,Running,Negative,0.72,26.99,7.58,-23.50,-111.06,59.00,324.50,4.63,-68.19,-0.91,13.19,1.90
120082,4,Running,Negative,-0.10,11.38,5.40,-48.25,-87.50,76.12,324.31,6.69,-67.37,-1.33,-0.82,0.42
120102,4,Running,Negative,0.27,5.28,4.31,-57.56,-91.00,43.94,324.50,8.31,-66.37,1.00,-6.88,-0.55
120122,4,Running,Negative,3.88,0.88,2.21,-48.69,-91.75,1.63,325.56,9.25,-65.69,3.83,-9.09,-2.41
120142,4,Running,Negative,6.17,-0.27,1.80,-42.00,-83.31,-16.37,327.13,9.50,-65.19,5.96,-8.79,-4.07
120162,4,Running,Negative,7.52,-1.03,-1.11,-37.81,-74.06,-32.75,328.69,9.56,-64.69,8.08,-9.49,-3.74
120182,4,Running,Negative,8.14,0.34,-3.10,-75.00,-21.62,-55.63,330.13,8.94,-63.88,5.73,-9.57,-5.59
120202,4,Running,Negative,8.65,-1.65,-0.33,-88.69,-22.19,-56.63,331.38,8.31,-62.50,7.96,-10.23,-6.39
120222,4,Running,Negative,8.74,-2.39,-3.42,-59.06,28.44,-2.25,331.38,8.00,-61.38,6.69,-11.08,-7.48
120242,4,Running,Negative,7.40,-2.74,-2.24,-63.38,45.69,4.00,330.81,7.63,-60.13,5.31,-10.99,-6.59
120262,4,Running,Negative,5.70,-1.63,-0.55,-39.81,67.37,16.37,329.63,7.31,-59.38,4.27,-9.43,-4.68
120282,4,Running,Negative,5.19,-0.11,0.94,42.63,87.62,43.88,327.88,7.13,-59.69,3.52,-5.57,-2.07
120302,4,Running,Negative,4.48,5.08,3.37,79.62,88.62,51.38,325.75,7.13,-61.31,3.26,-0.41,-0.55
120322,4,Running,Negative,5.18,11.68,4.28,148.69,82.81,53.00,323.50,7.25,-64.25,6.08,13.58,0.50
120342,4,Running,Negative,7.88,27.53,4.45,182.44,100.06,27.37,321.38,7.06,-67.50,7.22,24.36,-1.43
120363,4,Running,Negative,7.46,38.30,0.76,99.81,129.81,56.31,318.69,7.00,-69.62,0.94,30.19,-0.46
120382,4,Running,Negative,-0.60,39.33,1.72,-48.75,129.63,113.81,315.00,7.94,-69.12,-3.98,29.56,-0.10
120403,4,Running,Negative,-3.82,28.24,3.62,-117.81,133.19,137.56,310.94,9.38,-66.50,-5.55,13.32,-0.93
120423,4,Running,Negative,-3.81,16.24,3.13,-60.19,142.00,146.19,306.63,10.81,-64.25,-5.48,3.27,-1.54
120443,4,Running,Negative,-4.43,5.62,2.02,42.19,149.69,146.44,301.94,12.13,-63.75,-7.31,-4.27,-1.65
120463,4,Running,Negative,-4.68,3.23,3.29,98.56,128.31,114.19,297.69,13.13,-64.69,-4.74,-6.63,-1.71
120484,4,Running,Negative,-1.15,2.05,1.03,90.25,112.37,55.50,294.63,13.44,-66.00,-2.67,-6.96,-3.66
120503,4,Running,Negative,-0.07,1.27,-0.31,55.81,125.19,6.38,292.56,12.81,-66.69,-3.84,-7.19,-5.88
120524,4,Running,Negative,-3.15,1.63,-2.28,-7.94,139.50,-14.88,291.06,11.56,-66.37,-6.30,-7.97,-5.91
120543,4,Running,Negative,-5.79,-0.02,-1.67,-59.50,141.50,-3.38,289.56,10.31,-65.00,-10.14,-9.91,-5.34
120563,4,Running,Negative,-8.68,-2.81,-0.46,-117.81,114.81,11.69,288.19,9.38,-62.56,-10.48,-13.07,-4.22
120583,4,Running,Negative,-8.43,-6.99,0.35,-98.62,61.38,5.56,287.38,8.88,-60.25,-9.57,-16.36,-4.59
120603,4,Running,Negative,-7.88,-8.47,-0.18,-33.88,4.25,-44.06,287.81,8.19,-59.25,-9.37,-16.51,-5.20
120623,4,Running,Negative,-9.22,-5.26,1.69,0.88,-18.12,-82.12,290.06,6.81,-59.69,-12.14,-11.17,-0.97
120643,4,Running,Negative,-12.84,0.51,7.58,79.56,-125.56,-184.88,294.44,4.81,-61.31,-14.43,0.42,2.16
120664,4,Running,Negative,-13.72,15.11,7.11,61.50,-213.19,-252.88,301.13,2.63,-63.06,-13.43,10.93,5.79
120684,4,Running,Negative,-12.24,26.89,13.08,190.81,-245.25,-292.69,309.69,-0.50,-66.12,-11.05,30.37,2.75
120704,4,Running,Negative,-8.62,39.33,6.66,169.94,-242.88,-149.31,316.75,-2.13,-69.56,-5.91,30.15,4.06
120724,4,Running,Negative,-4.25,39.33,6.63,57.06,-192.31,-4.63,320.31,-1.44,-71.25,-1.17,23.59,1.12
120744,4,Running,Negative,-0.92,25.41,6.37,-9.88,-145.56,71.44,321.38,0.50,-71.06,0.18,10.24,2.21
120764,4,Running,Negative,-0.76,11.62,5.23,-61.63,-122.50,87.56,321.44,2.88,-70.25,-1.52,-2.29,3.37
120784,4,Running,Negative,-1.21,5.69,6.27,-11.50,-140.94,66.19,321.88,5.13,-70.00,-0.81,-4.21,0.90
120804,4,Running,Negative,3.27,1.93,2.22,-30.25,-142.06,42.06,322.94,6.94,-69.75,3.63,-8.95,-2.14
120824,4,Running,Negative,6.05,-0.91,0.06,-47.69,-118.25,4.56,324.44,8.06,-69.19,6.39,-11.93,-3.64
120844,4,Running,Negative,7.77,-2.57,-0.06,-46.38,-103.75,-12.69,326.25,8.38,-68.56,7.54,-12.18,-4.60
120865,4,Running,Negative,9.89,-4.30,-2.27,-28.12,-71.87,-40.38,328.13,8.31,-68.06,7.41,-12.78,-6.71
120884,4,Running,Negative,9.35,-2.92,-1.93,0.44,-43.63,-35.56,329.56,7.94,-68.00,8.50,-11.41,-5.77
120904,4,Running,Negative,9.61,-1.93,-3.50,7.88,-3.94,-12.00,330.06,7.75,-68.31,6.81,-10.12,-7.16
120924,4,Running,Negative,7.32,-0.74,-2.66,-2.13,17.94,-4.38,329.75,7.56,-68.19,5.41,-9.36,-6.08
120944,4,Running,Negative,6.07,0.52,-1.85,-7.31,52.50,12.06,328.63,7.38,-67.87,4.57,-7.95,-4.70
120964,4,Running,Negative,5.45,2.05,0.11,1.94,85.31,30.56,326.75,7.38,-67.87,3.71,-5.76,-2.36
120984,4,Running,Negative,4.17,7.81,3.42,45.75,101.31,43.50,324.50,7.44,-68.75,3.10,2.00,0.61
121005,4,Running,Negative,4.99,15.83,4.44,112.37,100.87,39.81,322.19,7.38,-70.87,4.16,11.61,1.58
121024,4,Running,Negative,6.05,32.46,3.12,176.44,117.25,33.25,319.63,7.31,-73.87,3.54,29.46,-1.66
121045,4,Running,Negative,2.54,39.33,0.92,72.81,120.94,89.62,316.19,8.06,-75.56,-3.30,29.93,-1.70
121065,4,Running,Negative,-3.87,38.93,1.21,-79.94,119.25,122.94,312.25,9.69,-74.25,-6.40,24.22,-0.47
121085,4,Running,Negative,-4.59,26.80,1.98,-110.25,117.25,120.50,308.56,11.25,-71.56,-5.44,6.13,-1.21
121105,4,Running,Negative,-3.50,10.66,2.36,-33.69,118.25,114.62,304.88,12.63,-69.81,-6.10,-1.09,-0.49
121125,4,Running,Negative,-3.03,4.95,2.34,72.87,100.94,103.00,301.25,13.88,-70.12,-5.66,-4.10,-1.47
121145,4,Running,Negative,-2.92,4.21,1.98,89.00,79.81,66.56,298.31,14.75,-71.31,-4.46,-5.43,-1.11
121166,4,Running,Negative,-0.39,3.32,-0.57,57.31,71.56,30.00,296.31,15.00,-72.25,-2.60,-6.19,-4.06
121185,4,Running,Negative,-0.41,2.16,-1.48,-6.50,90.81,-0.06,294.94,14.63,-72.00,-3.54,-7.53,-4.81
121206,4,Running,Negative,-2.89,0.23,-2.22,-37.06,99.19,-8.69,293.94,13.81,-70.50,-5.98,-10.12,-5.42
121225,4,Running,Negative,-4.34,-2.31,-2.71,-100.19,109.06,-9.69,293.06,12.94,-67.81,-8.19,-13.91,-4.75
121245,4,Running,Negative,-6.46,-6.80,-0.11,-151.44,83.25,-2.44,292.44,12.13,-64.44,-8.72,-16.51,-3.64
121266,4,Running,Negative,-6.56,-8.65,0.51,-91.87,28.06,-23.75,292.56,11.50,-62.19,-7.71,-18.18,-4.83
121285,4,Running,Negative,-5.60,-8.64,-1.38,-23.69,-12.63,-75.62,293.88,10.50,-61.63,-7.89,-16.25,-5.79
121306,4,Running,Negative,-7.09,-6.75,0.26,57.25,-35.81,-119.81,296.31,8.81,-62.56,-11.59,-9.84,-1.02
121325,4,Running,Negative,-10.93,2.38,5.46,82.50,-106.19,-147.06,299.88,7.19,-64.50,-12.64,-2.72,2.50
121346,4,Running,Negative,-12.20,16.80,7.60,75.50,-196.94,-266.00,306.31,4.56,-66.50,-13.31,13.49,6.56
121366,4,Running,Negative,-14.38,33.08,10.33,282.38,-214.00,-273.13,314.56,0.75,-71.31,-15.67,30.05,1.60
121386,4,Running,Negative,-7.88,39.32,3.97,199.00,-195.50,-84.00,320.25,-0.50,-75.44,-3.67,29.84,2.05
121406,4,Running,Negative,-1.16,39.33,1.93,21.25,-131.13,59.25,321.88,0.69,-76.87,0.40,18.46,2.66
121426,4,Running,Negative,0.19,22.78,5.11,-42.75,-93.31,96.75,321.63,2.81,-76.31,-0.33,7.98,2.46
121446,4,Running,Negative,0.29,14.32,4.76,-78.06,-97.56,93.75,321.25,5.06,-75.06,1.76,-0.66,2.25
121466,4,Running,Negative,1.17,5.54,3.71,-84.87,-88.19,77.50,321.13,7.06,-73.56,0.26,-5.46,2.29
121486,4,Running,Negative,1.75,2.90,6.32,-62.56,-99.25,69.00,321.50,8.88,-72.56,3.48,-8.86,-0.30
121507,4,Running,Negative,5.71,-1.79,1.69,-69.81,-98.87,28.37,322.44,10.19,-71.50,4.01,-12.20,-0.87
121526,4,Running,Negative,7.44,-4.47,1.60,-61.50,-95.44,8.75,323.88,10.81,-70.62,6.86,-13.54,-3.19
121547,4,Running,Negative,10.05,-5.55,-0.35,-75.12,-91.56,-18.50,325.63,10.94,-69.56,8.65,-14.91,-4.30
121566,4,Running,Negative,10.55,-3.21,-1.59,-42.75,-33.06,-43.94,327.06,10.56,-68.81,7.97,-13.47,-7.35
121586,4,Running,Negative,9.51,-0.71,-4.35,-54.75,9.38,-48.00,328.06,9.69,-68.06,6.29,-10.18,-5.89
121607,4,Running,Negative,8.10,-0.25,-4.18,-46.13,36.19,-9.00,328.25,9.13,-67.19,6.20,-10.03,-7.57
121626,4,Running,Negative,7.04,-1.95,-2.52,-41.56,66.31,8.50,327.06,8.81,-66.31,3.97,-9.36,-5.87
121647,4,Running,Negative,5.41,-0.50,-0.63,-26.00,100.44,21.81,325.31,8.38,-65.69,3.84,-8.26,-3.81
121666,4,Running,Negative,4.67,2.57,1.23,20.19,126.06,18.87,323.44,7.56,-65.94,2.58,-1.61,1.57
121687,4,Running,Negative,3.87,12.35,5.98,93.06,119.69,-11.94,322.38,6.19,-68.06,2.91,10.51,2.56
121707,4,Running,Negative,2.28,37.82,1.50,239.13,113.31,-77.69,322.06,4.06,-72.19,0.18,30.02,-4.32
121727,4,Running,Negative,-0.80,39.29,-1.33,88.06,135.19,45.25,319.94,3.50,-74.69,-3.16,29.89,-3.45
121747,4,Running,Negative,-5.19,38.78,0.00,-152.44,133.06,138.81,315.69,5.06,-72.56,-5.69,21.36,-2.31
121768,4,Running,Negative,-4.70,22.09,1.00,-144.38,136.50,152.56,311.19,6.94,-69.06,-5.91,6.48,-2.03
121787,4,Running,Negative,-5.19,7.25,3.16,-32.63,116.37,145.13,306.81,8.69,-67.37,-6.06,-3.45,-0.55
121808,4,Running,Negative,-3.93,4.74,2.73,71.69,105.12,126.37,302.75,10.31,-67.94,-5.35,-5.33,-1.02
121827,4,Running,Negative,-2.51,3.25,2.29,89.25,79.19,86.12,299.56,11.44,-69.19,-3.52,-5.61,-2.31
121848,4,Running,Negative,-0.76,2.94,-0.15,31.44,72.00,43.56,297.38,11.94,-69.81,-2.25,-7.55,-4.83
121867,4,Running,Negative,-0.77,1.12,-2.31,-31.19,84.44,10.19,296.00,11.69,-69.12,-3.44,-8.94,-5.62
121887,4,Running,Negative,-3.39,-0.95,-2.81,-77.50,96.44,-6.38,295.06,10.94,-67.56,-6.05,-11.16,-6.22
121908,4,Running,Negative,-5.54,-3.76,-1.97,-135.19,104.75,-15.56,294.31,9.94,-64.87,-8.36,-13.11,-5.79
121927,4,Running,Negative,-9.34,-6.87,2.52,-142.50,69.56,-23.87,294.13,8.81,-61.75,-11.62,-18.26,-0.06
121948,4,Running,Negative,-8.61,-9.52,0.64,-31.81,-0.06,-42.81,294.75,8.06,-60.81,-9.34,-15.67,-8.56
121967,4,Running,Negative,-8.78,-8.83,-0.15,0.44,-15.00,-85.62,296.38,6.94,-60.50,-11.78,-16.09,-3.75
121988,4,Running,Negative,-11.80,-5.26,1.30,84.94,-75.12,-123.87,299.19,5.56,-62.06,-13.97,-7.61,0.54
122008,4,Running,Negative,-13.27,5.69,6.75,122.31,-143.50,-154.94,303.38,4.06,-64.56,-13.62,2.21,2.13
122028,4,Running,Negative,-11.89,16.49,5.98,105.31,-207.19,-308.31,310.88,1.00,-66.87,-13.65,18.41,7.35
122048,4,Running,Negative,-15.25,35.69,6.41,246.69,-245.00,-289.94,320.06,-3.00,-71.12,-13.34,30.07,-2.46
122069,4,Running,Negative,-6.29,39.33,3.68,207.50,-179.31,-86.81,325.94,-4.44,-75.00,-2.09,29.89,0.98
122088,4,Running,Negative,-0.31,39.18,3.04,24.62,-108.00,48.31,327.44,-3.44,-76.31,1.13,24.54,0.45
122109,4,Running,Negative,0.49,19.70,4.29,-34.75,-53.00,88.00,326.88,-1.56,-75.69,-0.03,6.12,2.16
122128,4,Running,Negative,-0.06,11.55,4.65,-40.75,-54.50,89.25,325.94,0.31,-74.87,0.12,0.94,1.81
122149,4,Running,Negative,2.01,7.17,2.89,-77.44,-47.56,73.06,325.19,2.00,-73.62,2.16,-5.30,-0.47
122168,4,Running,Negative,2.86,2.25,2.26,-84.37,-44.44,59.06,324.81,3.25,-72.06,4.13,-9.26,-1.59
122189,4,Running,Negative,5.63,-0.92,0.78,-76.87,-40.56,31.44,325.00,3.94,-70.44,5.87,-12.30,-1.85
122209,4,Running,Negative,7.50,-3.68,1.70,-94.31,-38.63,0.12,325.75,4.06,-68.69,8.58,-14.83,-2.81
122228,4,Running,Negative,9.54,-5.75,0.61,-69.19,-28.19,-38.38,326.88,3.69,-67.37,9.04,-15.09,-3.01
122249,4,Running,Negative,9.15,-6.18,0.97,-50.88,-21.37,-41.75,327.94,3.13,-66.69,7.66,-13.39,-3.85
122268,4,Running,Negative,8.22,-3.00,-1.01,17.94,-4.19,-20.87,328.56,2.75,-67.00,7.69,-11.62,-5.93
122289,4,Running,Negative,7.48,-0.55,-2.18,17.06,11.94,-11.56,328.44,2.44,-67.19,6.49,-9.46,-5.59
122309,4,Running,Negative,6.57,-0.11,-1.42,-3.63,55.13,10.81,327.69,2.19,-67.06,5.57,-8.52,-4.67
122329,4,Running,Negative,4.89,2.06,1.33,0.12,67.87,19.19,326.31,2.06,-67.12,3.86,-5.58,-0.82
122349,4,Running,Negative,3.59,5.67,4.69,33.00,73.87,27.19,324.94,2.00,-68.12,2.90,4.84,1.70
122369,4,Running,Negative,3.54,19.38,4.32,124.81,48.63,2.56,324.44,1.50,-70.87,3.51,15.98,-0.06
122389,4,Running,Negative,3.60,34.29,1.21,212.25,52.94,-34.00,324.00,0.75,-74.87,0.08,29.85,-6.67
122410,4,Running,Negative,-1.66,39.33,-1.81,32.63,94.00,112.94,321.06,1.81,-76.44,-4.99,29.81,-2.87
122429,4,Running,Negative,-5.70,38.46,-0.30,-111.31,97.81,150.38,316.81,4.19,-74.62,-6.70,13.58,-1.59
122450,4,Running,Negative,-5.93,17.32,1.09,-62.81,108.19,124.19,312.88,6.06,-72.81,-6.81,3.75,-1.87
122470,4,Running,Negative,-4.91,7.59,1.37,21.81,102.12,96.37,309.44,7.31,-72.44,-5.67,-2.19,-1.54
122490,4,Running,Negative,-3.86,6.45,1.13,77.69,100.31,80.25,306.19,8.31,-73.50,-4.58,-3.19,-1.49
122510,4,Running,Negative,-1.64,5.18,0.61,55.81,92.94,56.44,303.44,8.94,-74.44,-2.25,-4.85,-2.70
122530,4,Running,Negative,-0.33,3.55,-0.95,10.81,106.44,35.63,301.13,9.19,-74.50,-2.73,-7.28,-4.62
122550,4,Running,Negative,-1.95,0.66,-2.02,-37.94,127.06,17.87,299.00,8.94,-73.62,-4.53,-9.42,-4.87
122569,4,Running,Negative,-4.06,-1.04,-2.32,-66.87,133.25,9.25,297.13,8.31,-71.62,-8.18,-11.79,-5.29
122590,4,Running,Negative,-7.45,-5.03,-0.42,-171.88,129.88,-5.56,295.69,7.31,-68.19,-9.67,-15.46,-2.77
122610,4,Running,Negative,-8.90,-7.14,1.83,-122.56,75.37,-3.00,294.88,6.56,-65.25,-9.91,-17.77,-2.32
122630,4,Running,Negative,-8.93,-9.16,0.44,-51.44,7.06,-26.12,295.00,6.06,-63.94,-9.65,-18.24,-4.07
122650,4,Running,Negative,-9.69,-8.65,0.80,-19.75,-17.50,-56.69,296.75,5.00,-64.12,-12.01,-15.40,-2.06
